"year" "age" "f" "m"
"1" 2002 0 287641 301650
"2" 2002 1 289486 301593
"3" 2002 2 296328 310486
"4" 2002 3 304234 318775
"5" 2002 4 309955 324180
"6" 2002 5 317423 333437
"7" 2002 6 314679 331486
"8" 2002 7 315285 332287
"9" 2002 8 323732 340325
"10" 2002 9 327317 343370
"11" 2002 10 338444 353809
"12" 2002 11 343047 360151
"13" 2002 12 336216 353466
"14" 2002 13 333000 348695
"15" 2002 14 336636 351455
"16" 2002 15 328518 342759
"17" 2002 16 323405 340872
"18" 2002 17 324612 345015
"19" 2002 18 314786 334022
"20" 2002 19 311795 327621
"21" 2002 20 315513 317079
"22" 2002 21 331110 330054
"23" 2002 22 335066 333455
"24" 2002 23 324742 323222
"25" 2002 24 311369 308981
"26" 2002 25 311297 311594
"27" 2002 26 320576 323600
"28" 2002 27 333849 336643
"29" 2002 28 347167 348022
"30" 2002 29 368182 369781
"31" 2002 30 389841 385184
"32" 2002 31 401608 396108
"33" 2002 32 397491 393630
"34" 2002 33 408953 403126
"35" 2002 34 412220 406532
"36" 2002 35 420766 418007
"37" 2002 36 422869 417442
"38" 2002 37 424925 418196
"39" 2002 38 421318 413878
"40" 2002 39 413906 406753
"41" 2002 40 403623 397769
"42" 2002 41 392130 387363
"43" 2002 42 376595 373687
"44" 2002 43 369236 366354
"45" 2002 44 363833 361341
"46" 2002 45 351510 346222
"47" 2002 46 340035 333961
"48" 2002 47 331779 325078
"49" 2002 48 334374 327539
"50" 2002 49 330952 324806
"51" 2002 50 328175 322094
"52" 2002 51 330264 323733
"53" 2002 52 340792 333182
"54" 2002 53 350980 344498
"55" 2002 54 376952 370101
"56" 2002 55 397707 391421
"57" 2002 56 323418 316798
"58" 2002 57 316398 309694
"59" 2002 58 309339 303510
"60" 2002 59 295609 289006
"61" 2002 60 267531 259489
"62" 2002 61 251092 242059
"63" 2002 62 261261 251564
"64" 2002 63 262255 251326
"65" 2002 64 258971 248545
"66" 2002 65 252817 240664
"67" 2002 66 246378 231667
"68" 2002 67 239294 223530
"69" 2002 68 230746 211757
"70" 2002 69 230254 207344
"71" 2002 70 231564 205381
"72" 2002 71 233264 200991
"73" 2002 72 228842 191897
"74" 2002 73 220842 181466
"75" 2002 74 212077 171154
"76" 2002 75 209988 165258
"77" 2002 76 206011 157080
"78" 2002 77 199666 145953
"79" 2002 78 194211 136242
"80" 2002 79 189164 126959
"81" 2002 80 189890 121847
"82" 2002 81 190366 116146
"83" 2002 82 177014 104892
"84" 2002 83 126376 71367
"85" 2002 84 102065 53849
"86" 2002 85 104356 51887
"87" 2002 86 100029 46689
"88" 2002 87 96545 42129
"89" 2002 88 85429 34934
"90" 2002 89 73147 28025
"91" 2002 90 61700 23250
"92" 2002 91 50610 17310
"93" 2002 92 41560 13110
"94" 2002 93 32770 9300
"95" 2002 94 25570 6630
"96" 2002 95 18470 4430
"97" 2002 96 13100 2840
"98" 2002 97 9090 1820
"99" 2002 98 6340 1060
"100" 2002 99 4200 620
"101" 2002 100 2600 350
"102" 2002 101 1580 210
"103" 2002 102 970 120
"104" 2002 103 490 40
"105" 2002 104 260 20
"106" 2002 105 280 20
"107" 2003 0 295008 311829
"108" 2003 1 287867 302325
"109" 2003 2 290608 303249
"110" 2003 3 297596 312220
"111" 2003 4 305966 320895
"112" 2003 5 311936 326102
"113" 2003 6 319453 335337
"114" 2003 7 316694 333713
"115" 2003 8 317207 333835
"116" 2003 9 325734 342130
"117" 2003 10 328553 345082
"118" 2003 11 339853 354843
"119" 2003 12 344353 361222
"120" 2003 13 336657 353953
"121" 2003 14 333848 348342
"122" 2003 15 338426 351516
"123" 2003 16 331098 342047
"124" 2003 17 326195 342083
"125" 2003 18 328756 348203
"126" 2003 19 321225 339550
"127" 2003 20 317668 329009
"128" 2003 21 322450 320737
"129" 2003 22 338790 334337
"130" 2003 23 342923 339045
"131" 2003 24 332249 329083
"132" 2003 25 316688 314522
"133" 2003 26 316348 317014
"134" 2003 27 325207 328392
"135" 2003 28 338120 341242
"136" 2003 29 350693 352349
"137" 2003 30 370405 370562
"138" 2003 31 391415 385969
"139" 2003 32 403892 397184
"140" 2003 33 398899 393848
"141" 2003 34 410182 403262
"142" 2003 35 411879 408023
"143" 2003 36 420049 419182
"144" 2003 37 422439 418437
"145" 2003 38 424703 419159
"146" 2003 39 421152 415206
"147" 2003 40 413862 406404
"148" 2003 41 403651 397689
"149" 2003 42 391855 387208
"150" 2003 43 376489 373474
"151" 2003 44 369180 366111
"152" 2003 45 363313 360873
"153" 2003 46 351064 345889
"154" 2003 47 339604 333616
"155" 2003 48 331031 324387
"156" 2003 49 333686 326871
"157" 2003 50 329653 324030
"158" 2003 51 326346 320718
"159" 2003 52 328574 322481
"160" 2003 53 339052 331499
"161" 2003 54 349040 342664
"162" 2003 55 373967 366732
"163" 2003 56 395878 389192
"164" 2003 57 320433 313515
"165" 2003 58 313595 306471
"166" 2003 59 307145 301078
"167" 2003 60 293879 286036
"168" 2003 61 266104 256582
"169" 2003 62 249041 238608
"170" 2003 63 259172 247984
"171" 2003 64 260116 247568
"172" 2003 65 256596 243800
"173" 2003 66 250095 235621
"174" 2003 67 243571 226713
"175" 2003 68 236453 218516
"176" 2003 69 227495 206247
"177" 2003 70 226520 201562
"178" 2003 71 227552 199280
"179" 2003 72 228546 194064
"180" 2003 73 223755 184709
"181" 2003 74 215255 173905
"182" 2003 75 206073 163385
"183" 2003 76 202998 156858
"184" 2003 77 198484 148230
"185" 2003 78 191623 136965
"186" 2003 79 185436 127002
"187" 2003 80 179684 117548
"188" 2003 81 179439 111865
"189" 2003 82 178445 105378
"190" 2003 83 164224 94015
"191" 2003 84 117521 64322
"192" 2003 85 93152 47185
"193" 2003 86 94108 45142
"194" 2003 87 89161 39709
"195" 2003 88 84928 35609
"196" 2003 89 73922 28895
"197" 2003 90 63650 24110
"198" 2003 91 51610 18360
"199" 2003 92 41380 13440
"200" 2003 93 33090 9810
"201" 2003 94 25610 6800
"202" 2003 95 19460 4740
"203" 2003 96 13750 3050
"204" 2003 97 9450 1920
"205" 2003 98 6340 1220
"206" 2003 99 4330 670
"207" 2003 100 2740 360
"208" 2003 101 1660 190
"209" 2003 102 970 120
"210" 2003 103 570 60
"211" 2003 104 280 20
"212" 2003 105 320 30
"213" 2004 0 306222 322654
"214" 2004 1 294420 311879
"215" 2004 2 287723 303154
"216" 2004 3 291443 304972
"217" 2004 4 298703 314157
"218" 2004 5 308009 322778
"219" 2004 6 313586 327717
"220" 2004 7 321400 337185
"221" 2004 8 318500 335836
"222" 2004 9 318919 335244
"223" 2004 10 326342 343840
"224" 2004 11 328890 346017
"225" 2004 12 340033 354740
"226" 2004 13 344275 361303
"227" 2004 14 335540 353310
"228" 2004 15 334962 348522
"229" 2004 16 340503 351533
"230" 2004 17 333656 341112
"231" 2004 18 330487 344427
"232" 2004 19 336335 352695
"233" 2004 20 326626 343435
"234" 2004 21 326344 335933
"235" 2004 22 332908 330817
"236" 2004 23 348548 345278
"237" 2004 24 352734 350813
"238" 2004 25 339903 335086
"239" 2004 26 322718 319456
"240" 2004 27 321980 321618
"241" 2004 28 330618 332623
"242" 2004 29 342934 344845
"243" 2004 30 352034 353321
"244" 2004 31 371583 371690
"245" 2004 32 391861 386884
"246" 2004 33 404587 398050
"247" 2004 34 399262 394021
"248" 2004 35 411498 403570
"249" 2004 36 413008 407642
"250" 2004 37 420693 418758
"251" 2004 38 423206 417894
"252" 2004 39 425564 418627
"253" 2004 40 421603 413560
"254" 2004 41 413875 404791
"255" 2004 42 403815 396771
"256" 2004 43 391591 385828
"257" 2004 44 376295 372347
"258" 2004 45 368285 366017
"259" 2004 46 362279 360416
"260" 2004 47 350112 345348
"261" 2004 48 338693 333268
"262" 2004 49 329828 323517
"263" 2004 50 332138 325062
"264" 2004 51 328300 322491
"265" 2004 52 324492 318501
"266" 2004 53 326833 320479
"267" 2004 54 337189 329006
"268" 2004 55 347108 340397
"269" 2004 56 371229 363627
"270" 2004 57 394450 387349
"271" 2004 58 317850 310600
"272" 2004 59 310943 303486
"273" 2004 60 305567 298443
"274" 2004 61 291714 282765
"275" 2004 62 264174 253345
"276" 2004 63 246583 234830
"277" 2004 64 256608 244035
"278" 2004 65 257408 242803
"279" 2004 66 253853 238980
"280" 2004 67 247029 230650
"281" 2004 68 240190 221517
"282" 2004 69 233058 212989
"283" 2004 70 223843 200775
"284" 2004 71 222455 195551
"285" 2004 72 223012 192798
"286" 2004 73 223402 187068
"287" 2004 74 218257 177346
"288" 2004 75 208975 166314
"289" 2004 76 199689 155486
"290" 2004 77 195637 148367
"291" 2004 78 190473 139499
"292" 2004 79 183124 127982
"293" 2004 80 176381 117695
"294" 2004 81 169897 108018
"295" 2004 82 168382 101965
"296" 2004 83 166052 94801
"297" 2004 84 151070 83249
"298" 2004 85 108295 57517
"299" 2004 86 83868 40755
"300" 2004 87 83891 38536
"301" 2004 88 78236 33242
"302" 2004 89 73625 29567
"303" 2004 90 64340 25010
"304" 2004 91 53290 19110
"305" 2004 92 42190 14340
"306" 2004 93 33000 10210
"307" 2004 94 25550 7130
"308" 2004 95 19490 4850
"309" 2004 96 14390 3310
"310" 2004 97 9800 2070
"311" 2004 98 6530 1270
"312" 2004 99 4330 780
"313" 2004 100 2830 420
"314" 2004 101 1770 210
"315" 2004 102 1020 90
"316" 2004 103 560 70
"317" 2004 104 310 30
"318" 2004 105 300 30
"319" 2005 0 312113 327191
"320" 2005 1 306584 322159
"321" 2005 2 295324 311945
"322" 2005 3 288721 303712
"323" 2005 4 293177 306341
"324" 2005 5 299492 314889
"325" 2005 6 309025 323646
"326" 2005 7 314468 328630
"327" 2005 8 322453 337953
"328" 2005 9 319439 337199
"329" 2005 10 319867 337041
"330" 2005 11 327640 346012
"331" 2005 12 329679 347143
"332" 2005 13 340835 355231
"333" 2005 14 344872 361873
"334" 2005 15 337062 354579
"335" 2005 16 337345 349556
"336" 2005 17 343722 351648
"337" 2005 18 339947 341392
"338" 2005 19 340896 348641
"339" 2005 20 344516 356820
"340" 2005 21 337716 349649
"341" 2005 22 341741 345101
"342" 2005 23 347020 342246
"343" 2005 24 362008 356763
"344" 2005 25 363734 360085
"345" 2005 26 350189 344005
"346" 2005 27 330951 326962
"347" 2005 28 329808 329247
"348" 2005 29 337797 339243
"349" 2005 30 348555 347723
"350" 2005 31 356622 355866
"351" 2005 32 375675 374208
"352" 2005 33 394736 388983
"353" 2005 34 407762 400234
"354" 2005 35 400394 397354
"355" 2005 36 412459 406323
"356" 2005 37 413746 409825
"357" 2005 38 420953 420409
"358" 2005 39 423440 419203
"359" 2005 40 425877 419564
"360" 2005 41 421930 414393
"361" 2005 42 413816 405591
"362" 2005 43 403937 397834
"363" 2005 44 391330 386460
"364" 2005 45 375836 371965
"365" 2005 46 367918 365463
"366" 2005 47 361580 359465
"367" 2005 48 349554 344460
"368" 2005 49 338083 332518
"369" 2005 50 328519 322881
"370" 2005 51 330902 324562
"371" 2005 52 327273 322151
"372" 2005 53 322929 317588
"373" 2005 54 325292 319715
"374" 2005 55 335359 327499
"375" 2005 56 344993 338425
"376" 2005 57 368517 360903
"377" 2005 58 393103 385885
"378" 2005 59 315084 307913
"379" 2005 60 307976 300034
"380" 2005 61 303218 295650
"381" 2005 62 288963 279413
"382" 2005 63 261480 250000
"383" 2005 64 243389 230879
"384" 2005 65 253947 239858
"385" 2005 66 254647 238510
"386" 2005 67 250929 234488
"387" 2005 68 243716 225744
"388" 2005 69 236740 216427
"389" 2005 70 229606 207837
"390" 2005 71 220102 195198
"391" 2005 72 218024 189534
"392" 2005 73 218332 186380
"393" 2005 74 217989 180201
"394" 2005 75 212364 170327
"395" 2005 76 202453 158593
"396" 2005 77 192978 147594
"397" 2005 78 188111 139816
"398" 2005 79 182056 130563
"399" 2005 80 174306 119192
"400" 2005 81 166856 108627
"401" 2005 82 159937 98925
"402" 2005 83 157180 92381
"403" 2005 84 153724 84541
"404" 2005 85 137691 73063
"405" 2005 86 99070 50935
"406" 2005 87 75121 34913
"407" 2005 88 74033 32483
"408" 2005 89 67672 27434
"409" 2005 90 63410 25370
"410" 2005 91 54100 19930
"411" 2005 92 43960 14920
"412" 2005 93 34020 10870
"413" 2005 94 25840 7630
"414" 2005 95 19420 5130
"415" 2005 96 14560 3420
"416" 2005 97 10450 2200
"417" 2005 98 6880 1320
"418" 2005 99 4420 790
"419" 2005 100 2900 510
"420" 2005 101 1780 250
"421" 2005 102 1070 120
"422" 2005 103 600 50
"423" 2005 104 310 30
"424" 2005 105 330 30
"425" 2006 0 320619 335606
"426" 2006 1 312098 326684
"427" 2006 2 306616 321601
"428" 2006 3 295689 311761
"429" 2006 4 289264 303996
"430" 2006 5 293944 307247
"431" 2006 6 300425 315844
"432" 2006 7 310150 324833
"433" 2006 8 315488 329818
"434" 2006 9 323650 339168
"435" 2006 10 321111 338718
"436" 2006 11 321658 338047
"437" 2006 12 329457 347161
"438" 2006 13 331141 347556
"439" 2006 14 342226 354790
"440" 2006 15 346443 364760
"441" 2006 16 337877 357122
"442" 2006 17 338441 352189
"443" 2006 18 346061 355625
"444" 2006 19 343824 347961
"445" 2006 20 349264 351999
"446" 2006 21 355224 362081
"447" 2006 22 351364 356323
"448" 2006 23 355929 353673
"449" 2006 24 360895 352170
"450" 2006 25 368099 363825
"451" 2006 26 369940 367605
"452" 2006 27 355814 351224
"453" 2006 28 335313 333402
"454" 2006 29 333743 335100
"455" 2006 30 342965 341378
"456" 2006 31 352831 349257
"457" 2006 32 360403 357456
"458" 2006 33 378546 375712
"459" 2006 34 396976 390295
"460" 2006 35 409500 402105
"461" 2006 36 401331 398275
"462" 2006 37 413290 407064
"463" 2006 38 414574 409885
"464" 2006 39 421270 420201
"465" 2006 40 422974 417521
"466" 2006 41 425424 417855
"467" 2006 42 421562 413199
"468" 2006 43 413097 404488
"469" 2006 44 403430 397219
"470" 2006 45 390570 386452
"471" 2006 46 375153 371988
"472" 2006 47 367232 365291
"473" 2006 48 360689 358886
"474" 2006 49 348739 343792
"475" 2006 50 337130 331427
"476" 2006 51 327373 321320
"477" 2006 52 329734 323042
"478" 2006 53 326252 320883
"479" 2006 54 321411 315592
"480" 2006 55 324038 317903
"481" 2006 56 333980 325112
"482" 2006 57 343440 335989
"483" 2006 58 366326 357834
"484" 2006 59 392052 384002
"485" 2006 60 312190 304158
"486" 2006 61 305118 296256
"487" 2006 62 301187 292677
"488" 2006 63 286313 275676
"489" 2006 64 259056 246429
"490" 2006 65 239404 226195
"491" 2006 66 250386 235276
"492" 2006 67 250638 233894
"493" 2006 68 246855 229669
"494" 2006 69 239544 220440
"495" 2006 70 232654 211213
"496" 2006 71 225405 202399
"497" 2006 72 215804 189324
"498" 2006 73 212889 183274
"499" 2006 74 212999 179695
"500" 2006 75 212073 173077
"501" 2006 76 206058 162894
"502" 2006 77 195544 150991
"503" 2006 78 185610 139570
"504" 2006 79 180128 131501
"505" 2006 80 173695 121930
"506" 2006 81 165370 110367
"507" 2006 82 157284 99712
"508" 2006 83 149971 89958
"509" 2006 84 145630 83284
"510" 2006 85 141291 74799
"511" 2006 86 124644 63608
"512" 2006 87 90104 44842
"513" 2006 88 66448 29625
"514" 2006 89 64641 27149
"515" 2006 90 59960 24540
"516" 2006 91 53390 20110
"517" 2006 92 44540 15330
"518" 2006 93 35350 11280
"519" 2006 94 26850 8100
"520" 2006 95 19880 5490
"521" 2006 96 14540 3620
"522" 2006 97 10650 2270
"523" 2006 98 7400 1470
"524" 2006 99 4710 850
"525" 2006 100 2970 520
"526" 2006 101 1840 310
"527" 2006 102 1110 140
"528" 2006 103 660 60
"529" 2006 104 350 30
"530" 2006 105 340 30
"531" 2007 0 329804 346762
"532" 2007 1 322027 337182
"533" 2007 2 312422 327486
"534" 2007 3 306918 322196
"535" 2007 4 296145 312551
"536" 2007 5 290111 304654
"537" 2007 6 295538 308667
"538" 2007 7 302237 317411
"539" 2007 8 312176 326597
"540" 2007 9 317238 331394
"541" 2007 10 325906 341052
"542" 2007 11 323080 340718
"543" 2007 12 323558 339473
"544" 2007 13 331655 348996
"545" 2007 14 332798 348327
"546" 2007 15 344640 356889
"547" 2007 16 349300 367614
"548" 2007 17 340202 360134
"549" 2007 18 343261 356040
"550" 2007 19 354813 361341
"551" 2007 20 350654 352192
"552" 2007 21 357310 360124
"553" 2007 22 365207 371861
"554" 2007 23 361018 366860
"555" 2007 24 367022 365413
"556" 2007 25 368972 361385
"557" 2007 26 375630 372470
"558" 2007 27 377173 376389
"559" 2007 28 362551 360047
"560" 2007 29 340273 340599
"561" 2007 30 335054 336893
"562" 2007 31 344238 342657
"563" 2007 32 353921 350291
"564" 2007 33 361066 358490
"565" 2007 34 379005 376780
"566" 2007 35 397971 393517
"567" 2007 36 410984 404942
"568" 2007 37 402235 400415
"569" 2007 38 414091 408689
"570" 2007 39 415201 410777
"571" 2007 40 422107 419348
"572" 2007 41 423947 416521
"573" 2007 42 426452 416866
"574" 2007 43 422475 412490
"575" 2007 44 413522 404101
"576" 2007 45 403322 395115
"577" 2007 46 390122 384214
"578" 2007 47 374755 370003
"579" 2007 48 366765 363091
"580" 2007 49 360038 356490
"581" 2007 50 347489 342685
"582" 2007 51 335881 330480
"583" 2007 52 325911 319933
"584" 2007 53 328238 321757
"585" 2007 54 324974 319799
"586" 2007 55 320252 313202
"587" 2007 56 322994 315427
"588" 2007 57 332692 322545
"589" 2007 58 341993 333094
"590" 2007 59 364308 354190
"591" 2007 60 390260 379685
"592" 2007 61 309094 298977
"593" 2007 62 302122 291305
"594" 2007 63 298927 288381
"595" 2007 64 283472 270859
"596" 2007 65 256317 242570
"597" 2007 66 236384 221991
"598" 2007 67 246907 231014
"599" 2007 68 247313 229352
"600" 2007 69 243250 224771
"601" 2007 70 235768 215511
"602" 2007 71 228658 205955
"603" 2007 72 221345 196974
"604" 2007 73 211363 183727
"605" 2007 74 207868 177131
"606" 2007 75 207643 173180
"607" 2007 76 205861 165914
"608" 2007 77 199606 155321
"609" 2007 78 188565 143167
"610" 2007 79 178224 131641
"611" 2007 80 171865 123013
"612" 2007 81 164933 113320
"613" 2007 82 156001 101577
"614" 2007 83 147625 90974
"615" 2007 84 139452 81297
"616" 2007 85 134136 74430
"617" 2007 86 128784 65337
"618" 2007 87 111546 54563
"619" 2007 88 81574 39263
"620" 2007 89 58110 24761
"621" 2007 90 56560 23640
"622" 2007 91 50940 19830
"623" 2007 92 44410 15870
"624" 2007 93 36350 11730
"625" 2007 94 28220 8540
"626" 2007 95 20830 5850
"627" 2007 96 14900 3910
"628" 2007 97 10870 2500
"629" 2007 98 7690 1480
"630" 2007 99 5210 960
"631" 2007 100 3190 550
"632" 2007 101 1930 320
"633" 2007 102 1180 170
"634" 2007 103 680 90
"635" 2007 104 380 40
"636" 2007 105 400 40
"637" 2008 0 343308 360134
"638" 2008 1 330347 346927
"639" 2008 2 323593 338370
"640" 2008 3 312672 327589
"641" 2008 4 307051 322061
"642" 2008 5 296443 312651
"643" 2008 6 290629 305271
"644" 2008 7 296941 310106
"645" 2008 8 303833 319009
"646" 2008 9 313883 328232
"647" 2008 10 318513 332653
"648" 2008 11 327332 342408
"649" 2008 12 324353 342325
"650" 2008 13 324933 340558
"651" 2008 14 333120 350333
"652" 2008 15 335471 350729
"653" 2008 16 348053 359075
"654" 2008 17 353203 370163
"655" 2008 18 345888 363162
"656" 2008 19 353155 360129
"657" 2008 20 361897 363396
"658" 2008 21 359554 354610
"659" 2008 22 367732 365381
"660" 2008 23 374530 377720
"661" 2008 24 370426 372506
"662" 2008 25 371651 372309
"663" 2008 26 373576 369315
"664" 2008 27 379647 380055
"665" 2008 28 381412 384633
"666" 2008 29 366401 367826
"667" 2008 30 344533 345684
"668" 2008 31 338916 341135
"669" 2008 32 348063 346425
"670" 2008 33 357034 353626
"671" 2008 34 363766 361619
"672" 2008 35 380532 377788
"673" 2008 36 398773 394358
"674" 2008 37 412373 406160
"675" 2008 38 403103 400716
"676" 2008 39 414662 408823
"677" 2008 40 413870 410123
"678" 2008 41 420356 418383
"679" 2008 42 422443 415342
"680" 2008 43 425202 415738
"681" 2008 44 421388 411754
"682" 2008 45 413363 403440
"683" 2008 46 403260 394935
"684" 2008 47 389700 383644
"685" 2008 48 374457 369522
"686" 2008 49 366456 362480
"687" 2008 50 359297 356250
"688" 2008 51 346861 342653
"689" 2008 52 335361 330564
"690" 2008 53 324978 319610
"691" 2008 54 327399 321370
"692" 2008 55 323160 317906
"693" 2008 56 317894 310651
"694" 2008 57 320781 313059
"695" 2008 58 330503 319871
"696" 2008 59 339462 330051
"697" 2008 60 362052 350980
"698" 2008 61 388991 377626
"699" 2008 62 306709 295633
"700" 2008 63 299700 287979
"701" 2008 64 297166 285693
"702" 2008 65 281382 267698
"703" 2008 66 254236 239422
"704" 2008 67 233900 218153
"705" 2008 68 244166 226990
"706" 2008 69 244341 225085
"707" 2008 70 239986 220151
"708" 2008 71 232127 210482
"709" 2008 72 224948 200678
"710" 2008 73 217371 191519
"711" 2008 74 207025 178003
"712" 2008 75 202862 170751
"713" 2008 76 202211 166362
"714" 2008 77 199723 158531
"715" 2008 78 192872 147670
"716" 2008 79 181420 135242
"717" 2008 80 170571 123397
"718" 2008 81 163266 114524
"719" 2008 82 155618 104481
"720" 2008 83 146302 92902
"721" 2008 84 137321 82478
"722" 2008 85 128752 72626
"723" 2008 86 122428 65715
"724" 2008 87 116230 56600
"725" 2008 88 98391 45835
"726" 2008 89 72876 34116
"727" 2008 90 50760 21470
"728" 2008 91 47960 18880
"729" 2008 92 42380 15620
"730" 2008 93 35880 12200
"731" 2008 94 28660 8870
"732" 2008 95 21730 6190
"733" 2008 96 15580 4090
"734" 2008 97 10910 2650
"735" 2008 98 7660 1610
"736" 2008 99 5200 910
"737" 2008 100 3490 550
"738" 2008 101 2060 320
"739" 2008 102 1210 180
"740" 2008 103 670 90
"741" 2008 104 380 60
"742" 2008 105 420 40
"743" 2009 0 340700 357124
"744" 2009 1 343405 359574
"745" 2009 2 331196 347287
"746" 2009 3 325200 339520
"747" 2009 4 312877 327578
"748" 2009 5 307539 322352
"749" 2009 6 297100 313104
"750" 2009 7 291523 306203
"751" 2009 8 298565 311859
"752" 2009 9 305565 320771
"753" 2009 10 315079 330379
"754" 2009 11 319602 334742
"755" 2009 12 328587 344547
"756" 2009 13 325516 344768
"757" 2009 14 325993 342367
"758" 2009 15 336284 353956
"759" 2009 16 338891 353967
"760" 2009 17 352261 361890
"761" 2009 18 360131 374527
"762" 2009 19 356003 369210
"763" 2009 20 356705 361547
"764" 2009 21 366714 364755
"765" 2009 22 365437 355441
"766" 2009 23 372505 368025
"767" 2009 24 379154 380328
"768" 2009 25 372938 372073
"769" 2009 26 375930 373041
"770" 2009 27 377730 371352
"771" 2009 28 383347 382088
"772" 2009 29 385263 387293
"773" 2009 30 368553 373022
"774" 2009 31 345720 349402
"775" 2009 32 340231 344890
"776" 2009 33 349361 349562
"777" 2009 34 358176 356390
"778" 2009 35 365920 361484
"779" 2009 36 382325 377751
"780" 2009 37 399960 394381
"781" 2009 38 414097 406342
"782" 2009 39 404081 400023
"783" 2009 40 415316 409583
"784" 2009 41 414343 410182
"785" 2009 42 420327 418115
"786" 2009 43 422468 414866
"787" 2009 44 425307 415295
"788" 2009 45 421122 411528
"789" 2009 46 412769 403243
"790" 2009 47 402873 395226
"791" 2009 48 388977 383490
"792" 2009 49 373858 369375
"793" 2009 50 365612 361987
"794" 2009 51 358306 355386
"795" 2009 52 345887 341750
"796" 2009 53 334505 329930
"797" 2009 54 323778 318474
"798" 2009 55 326692 319953
"799" 2009 56 322585 316552
"800" 2009 57 316732 308782
"801" 2009 58 319664 311206
"802" 2009 59 329157 317593
"803" 2009 60 337618 327495
"804" 2009 61 359577 347736
"805" 2009 62 387596 375483
"806" 2009 63 304055 292423
"807" 2009 64 297082 284431
"808" 2009 65 295312 282923
"809" 2009 66 278878 264120
"810" 2009 67 251915 235913
"811" 2009 68 230955 213979
"812" 2009 69 241116 222655
"813" 2009 70 241103 220470
"814" 2009 71 236384 215268
"815" 2009 72 228237 205043
"816" 2009 73 220724 195002
"817" 2009 74 212990 185674
"818" 2009 75 202250 171994
"819" 2009 76 197424 164076
"820" 2009 77 196400 159196
"821" 2009 78 193105 150985
"822" 2009 79 185728 139686
"823" 2009 80 173619 127093
"824" 2009 81 162343 114936
"825" 2009 82 154342 105755
"826" 2009 83 146184 95885
"827" 2009 84 136314 84036
"828" 2009 85 126817 73853
"829" 2009 86 117809 64209
"830" 2009 87 110591 57228
"831" 2009 88 103515 47966
"832" 2009 89 85315 37898
"833" 2009 90 55340 24700
"834" 2009 91 45000 18580
"835" 2009 92 41520 15940
"836" 2009 93 35920 12850
"837" 2009 94 29680 9860
"838" 2009 95 22990 6940
"839" 2009 96 17130 4690
"840" 2009 97 11890 2900
"841" 2009 98 8040 1900
"842" 2009 99 5480 1130
"843" 2009 100 3540 600
"844" 2009 101 2360 360
"845" 2009 102 1340 210
"846" 2009 103 760 100
"847" 2009 104 390 50
"848" 2009 105 440 50
"849" 2010 0 345180 362310
"850" 2010 1 340131 356537
"851" 2010 2 343449 360286
"852" 2010 3 331808 348488
"853" 2010 4 326462 341396
"854" 2010 5 313698 327825
"855" 2010 6 308135 322431
"856" 2010 7 297974 313371
"857" 2010 8 292551 306932
"858" 2010 9 300341 313351
"859" 2010 10 307372 322710
"860" 2010 11 317126 332448
"861" 2010 12 321389 336703
"862" 2010 13 330585 346550
"863" 2010 14 327260 347043
"864" 2010 15 328203 345738
"865" 2010 16 339119 358232
"866" 2010 17 341644 357752
"867" 2010 18 356631 366877
"868" 2010 19 366707 382777
"869" 2010 20 361515 377378
"870" 2010 21 363915 371264
"871" 2010 22 375624 375503
"872" 2010 23 373043 365626
"873" 2010 24 379279 379524
"874" 2010 25 383089 382955
"875" 2010 26 377117 374388
"876" 2010 27 381517 376282
"877" 2010 28 383192 375988
"878" 2010 29 388103 386365
"879" 2010 30 388973 388308
"880" 2010 31 371960 374061
"881" 2010 32 347928 349817
"882" 2010 33 342280 345178
"883" 2010 34 351559 349679
"884" 2010 35 359036 356835
"885" 2010 36 366521 362088
"886" 2010 37 382721 378268
"887" 2010 38 399712 394828
"888" 2010 39 414527 406933
"889" 2010 40 404545 398083
"890" 2010 41 415533 407629
"891" 2010 42 414506 407789
"892" 2010 43 419956 415628
"893" 2010 44 422255 412373
"894" 2010 45 424585 415041
"895" 2010 46 420517 411547
"896" 2010 47 411826 403356
"897" 2010 48 402218 395704
"898" 2010 49 387964 383477
"899" 2010 50 372918 368268
"900" 2010 51 364704 360623
"901" 2010 52 357023 353500
"902" 2010 53 344733 340055
"903" 2010 54 333378 328389
"904" 2010 55 322905 316973
"905" 2010 56 325730 318239
"906" 2010 57 321773 315146
"907" 2010 58 315336 306648
"908" 2010 59 318368 309190
"909" 2010 60 327312 315565
"910" 2010 61 335600 325086
"911" 2010 62 356855 344496
"912" 2010 63 385971 373340
"913" 2010 64 301247 289249
"914" 2010 65 294307 281409
"915" 2010 66 293218 280346
"916" 2010 67 276125 260731
"917" 2010 68 249436 232593
"918" 2010 69 227872 209951
"919" 2010 70 237614 218362
"920" 2010 71 237622 215878
"921" 2010 72 232617 210306
"922" 2010 73 224061 199612
"923" 2010 74 216307 189149
