"year" "age" "f" "m"
"883" 2010 34 0.000466493533091174 0.00101235704746353
"884" 2010 35 0.000582114328368186 0.000961228579035128
"885" 2010 36 0.000676632443980018 0.00106051567574733
"886" 2010 37 0.000770796480987456 0.00120549451711485
"887" 2010 38 0.000780562004643343 0.00138288064676264
"888" 2010 39 0.000721304040508821 0.00144741271904712
"889" 2010 40 0.000892360553214105 0.00154490395219087
"890" 2010 41 0.00103000243061321 0.00163138540192185
"891" 2010 42 0.00104702947605101 0.00169940827241539
"892" 2010 43 0.00116917010353466 0.00181412224392967
"893" 2010 44 0.00129068927543783 0.00226008977309378
"894" 2010 45 0.00133306640602 0.00232025269792623
"895" 2010 46 0.0014624854643213 0.00231079317793593
"896" 2010 47 0.00165361099104962 0.00246928271799601
"897" 2010 48 0.00178758782550756 0.0026914056971878
"898" 2010 49 0.00198472023177408 0.00295976029853159
"899" 2010 50 0.00213719906252849 0.00321504990930518
"900" 2010 51 0.00247323857155392 0.00358268884680123
"901" 2010 52 0.00279533811547155 0.00406223479490806
"902" 2010 53 0.00292400205376335 0.00426107541427122
"903" 2010 54 0.00330555705535458 0.00466824406420434
"904" 2010 55 0.00342515600563633 0.0052401939597379
"905" 2010 56 0.00381297393546803 0.00607719355578669
"906" 2010 57 0.00426698324595289 0.00630818731635496
"907" 2010 58 0.00468706395717584 0.0069330307062169
"908" 2010 59 0.00485287466076993 0.00754875642808629
"909" 2010 60 0.00538018771080804 0.00846735220952894
"910" 2010 61 0.00592669845053635 0.00899761909156346
"911" 2010 62 0.00621821187877429 0.00982885142352887
"912" 2010 63 0.00657821442543611 0.0103391010874806
"913" 2010 64 0.00756190103137957 0.0120691860646018
"914" 2010 65 0.00827027559657093 0.0130557302715976
"915" 2010 66 0.00899330873275174 0.0142359798249306
"916" 2010 67 0.00959348121321865 0.0156099581561073
"917" 2010 68 0.0109286550457833 0.0175929628148741
"918" 2010 69 0.0127308313439124 0.0199046444170306
"919" 2010 70 0.0139764491991213 0.0211758456141636
"920" 2010 71 0.0149691526878824 0.0232446103817897
"921" 2010 72 0.01651212078223 0.0260430040036899
"922" 2010 73 0.0186467078161751 0.0287607959441316
"923" 2010 74 0.020595727368971 0.0316893031419674
"924" 2010 75 0.0228672872085213 0.0350432199712979
"925" 2010 76 0.0261557177615572 0.0390985609557426
"926" 2010 77 0.0296125187066228 0.0438143837926229
"927" 2010 78 0.0334243984448881 0.0492098432828465
"928" 2010 79 0.0378288149511843 0.0535623312001452
"929" 2010 80 0.0423857626015895 0.0609773666451833
"930" 2010 81 0.0483607101677623 0.0697811348686977
"931" 2010 82 0.0553847949575908 0.0770744875291736
"932" 2010 83 0.0629251700680272 0.0846269147057616
"933" 2010 84 0.0714615198752352 0.0963559234823971
"934" 2010 85 0.0807944084285183 0.110203542162305
"935" 2010 86 0.0902486776121454 0.121009425357251
"936" 2010 87 0.101219192939153 0.136403096929646
"937" 2010 88 0.115127835902806 0.148439548911618
"938" 2010 89 0.129860481377487 0.180654303186993
"939" 2010 90 0.139679844773223 0.168167028199566
"940" 2010 91 0.166245369361517 0.200473186119874
"941" 2010 92 0.185296529106313 0.223065902578797
"942" 2010 93 0.20631067961165 0.248678601875533
"943" 2010 94 0.229935622317597 0.286681222707424
"944" 2010 95 0.249425795053004 0.299122807017544
"945" 2010 96 0.283048852266039 0.325053533190578
